round,w1,w2,w3,w4
352,0.2,0.15,0.25,0.4
353,0.2,0.15,0.25,0.4
354,0.2,0.15,0.25,0.4
355,0.15,0.1,0.45,0.3
356,0.2,0.15,0.25,0.4
357,0.15,0.1,0.45,0.3
358,0.15,0.1,0.45,0.3
359,0.15,0.1,0.45,0.3
360,0.2,0.15,0.25,0.4
361,0.15,0.1,0.45,0.3
362,0.2,0.15,0.25,0.4
363,0.2,0.15,0.25,0.4
364,0.2,0.15,0.25,0.4
365,0.2,0.15,0.25,0.4
366,0.2,0.15,0.25,0.4
367,0.2,0.15,0.25,0.4
368,0.15,0.1,0.45,0.3
369,0.2,0.15,0.25,0.4
370,0.2,0.15,0.25,0.4
371,0.15,0.1,0.45,0.3
372,0.15,0.1,0.45,0.3
373,0.4,0.15,0.2,0.25
374,0.25,0.15,0.25,0.35
375,0.4,0.15,0.2,0.25
376,0.4,0.15,0.2,0.25
377,0.4,0.15,0.2,0.25
378,0.25,0.15,0.25,0.35
379,0.4,0.15,0.2,0.25
380,0.25,0.15,0.25,0.35
381,0.4,0.15,0.2,0.25
382,0.4,0.15,0.2,0.25
383,0.25,0.15,0.25,0.35
384,0.4,0.15,0.2,0.25
385,0.1,0.1,0.55,0.25
386,0.1,0.1,0.55,0.25
387,0.1,0.1,0.55,0.25
388,0.1,0.1,0.55,0.25
389,0.25,0.15,0.25,0.35
390,0.1,0.1,0.55,0.25
391,0.1,0.1,0.55,0.25
392,0.1,0.1,0.55,0.25
393,0.1,0.1,0.55,0.25
394,0.1,0.1,0.55,0.25
395,0.1,0.1,0.55,0.25
396,0.1,0.1,0.55,0.25
397,0.1,0.1,0.55,0.25
398,0.1,0.1,0.55,0.25
399,0.1,0.1,0.55,0.25
400,0.25,0.15,0.25,0.35
401,0.25,0.15,0.25,0.35
402,0.1,0.1,0.55,0.25
403,0.1,0.1,0.55,0.25
404,0.4,0.15,0.2,0.25
405,0.25,0.15,0.25,0.35
406,0.4,0.15,0.2,0.25
407,0.4,0.15,0.2,0.25
408,0.4,0.15,0.2,0.25
409,0.4,0.15,0.2,0.25
410,0.4,0.15,0.2,0.25
411,0.4,0.15,0.2,0.25
412,0.25,0.15,0.25,0.35
413,0.25,0.15,0.25,0.35
414,0.25,0.15,0.25,0.35
415,0.25,0.15,0.2,0.4
416,0.45,0.15,0.25,0.15
417,0.45,0.15,0.25,0.15
418,0.45,0.15,0.25,0.15
419,0.25,0.15,0.25,0.35
420,0.45,0.15,0.25,0.15
421,0.25,0.15,0.2,0.4
422,0.25,0.15,0.25,0.35
423,0.45,0.15,0.25,0.15
424,0.25,0.15,0.25,0.35
425,0.55,0.0,0.1,0.35
426,0.25,0.15,0.2,0.4
427,0.25,0.15,0.2,0.4
428,0.25,0.15,0.2,0.4
429,0.25,0.15,0.25,0.35
430,0.25,0.15,0.25,0.35
431,0.25,0.15,0.2,0.4
432,0.25,0.15,0.25,0.35
433,0.25,0.15,0.25,0.35
434,0.25,0.15,0.2,0.4
435,0.25,0.15,0.25,0.35
436,0.25,0.1,0.25,0.4
437,0.25,0.15,0.25,0.35
438,0.55,0.0,0.1,0.35
439,0.25,0.15,0.2,0.4
440,0.25,0.15,0.2,0.4
441,0.55,0.0,0.1,0.35
442,0.55,0.0,0.1,0.35
443,0.25,0.15,0.2,0.4
444,0.25,0.15,0.25,0.35
445,0.25,0.15,0.25,0.35
446,0.25,0.15,0.25,0.35
447,0.25,0.15,0.25,0.35
448,0.1,0.1,0.55,0.25
449,0.2,0.15,0.25,0.4
450,0.2,0.15,0.25,0.4
451,0.2,0.15,0.25,0.4
452,0.2,0.15,0.25,0.4
453,0.1,0.1,0.55,0.25
454,0.2,0.15,0.25,0.4
455,0.2,0.15,0.25,0.4
456,0.2,0.15,0.25,0.4
457,0.2,0.15,0.25,0.4
458,0.2,0.15,0.25,0.4
459,0.2,0.15,0.25,0.4
460,0.2,0.15,0.25,0.4
461,0.2,0.15,0.25,0.4
462,0.1,0.1,0.55,0.25
463,0.1,0.1,0.55,0.25
464,0.1,0.1,0.55,0.25
465,0.1,0.1,0.55,0.25
466,0.1,0.1,0.55,0.25
467,0.1,0.1,0.55,0.25
468,0.1,0.1,0.55,0.25
469,0.1,0.1,0.55,0.25
470,0.2,0.15,0.2,0.45
471,0.1,0.1,0.55,0.25
472,0.1,0.1,0.55,0.25
473,0.25,0.15,0.25,0.35
474,0.25,0.15,0.25,0.35
475,0.25,0.15,0.25,0.35
476,0.25,0.15,0.25,0.35
477,0.25,0.15,0.25,0.35
478,0.25,0.15,0.25,0.35
479,0.25,0.15,0.25,0.35
480,0.25,0.15,0.25,0.35
481,0.55,0.0,0.1,0.35
482,0.25,0.15,0.2,0.4
483,0.25,0.15,0.25,0.35
484,0.45,0.15,0.25,0.15
485,0.45,0.15,0.25,0.15
486,0.45,0.15,0.25,0.15
487,0.45,0.15,0.25,0.15
488,0.45,0.15,0.25,0.15
489,0.45,0.15,0.25,0.15
490,0.25,0.15,0.2,0.4
491,0.25,0.15,0.25,0.35
492,0.25,0.15,0.2,0.4
493,0.25,0.15,0.2,0.4
494,0.45,0.15,0.25,0.15
495,0.45,0.15,0.25,0.15
496,0.45,0.15,0.25,0.15
497,0.45,0.15,0.25,0.15
498,0.45,0.15,0.25,0.15
499,0.25,0.15,0.2,0.4
500,0.25,0.15,0.2,0.4
501,0.25,0.15,0.2,0.4
502,0.25,0.15,0.2,0.4
503,0.25,0.15,0.2,0.4
504,0.25,0.15,0.2,0.4
505,0.45,0.15,0.25,0.15
506,0.25,0.15,0.2,0.4
507,0.25,0.15,0.2,0.4
508,0.25,0.15,0.2,0.4
509,0.25,0.15,0.2,0.4
510,0.25,0.15,0.2,0.4
511,0.45,0.15,0.25,0.15
512,0.25,0.15,0.2,0.4
513,0.25,0.15,0.2,0.4
514,0.25,0.15,0.2,0.4
515,0.25,0.15,0.2,0.4
516,0.45,0.15,0.25,0.15
517,0.45,0.15,0.25,0.15
518,0.25,0.15,0.2,0.4
519,0.25,0.15,0.2,0.4
520,0.25,0.15,0.2,0.4
521,0.25,0.15,0.2,0.4
522,0.25,0.15,0.2,0.4
523,0.2,0.4,0.3,0.1
524,0.25,0.15,0.2,0.4
525,0.25,0.15,0.2,0.4
526,0.25,0.15,0.2,0.4
527,0.25,0.15,0.2,0.4
528,0.25,0.15,0.2,0.4
529,0.25,0.15,0.2,0.4
530,0.25,0.15,0.2,0.4
531,0.25,0.15,0.2,0.4
532,0.25,0.15,0.2,0.4
533,0.45,0.15,0.25,0.15
534,0.25,0.15,0.2,0.4
535,0.25,0.15,0.2,0.4
536,0.25,0.15,0.2,0.4
537,0.25,0.15,0.2,0.4
538,0.25,0.15,0.2,0.4
539,0.25,0.15,0.2,0.4
540,0.25,0.15,0.2,0.4
541,0.45,0.15,0.25,0.15
542,0.25,0.15,0.2,0.4
543,0.25,0.15,0.2,0.4
544,0.25,0.15,0.2,0.4
545,0.25,0.15,0.2,0.4
546,0.25,0.15,0.2,0.4
547,0.25,0.15,0.2,0.4
548,0.15,0.2,0.25,0.4
549,0.3,0.25,0.25,0.2
